Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
37.0,2015-04-12,1.53,810018.27,202491.27,428607.3,6179.48,172740.22,117569.14,55171.08,0.0,organic,2015.0,TotalUS
38.0,2015-04-05,1.63,661842.02,197746.89,275595.72,6434.88,182064.53,131692.64,50371.89,0.0,organic,2015.0,TotalUS
39.0,2015-03-29,1.6,674551.02,193273.88,324919.62,5794.39,150563.13,113703.56,36859.57,0.0,organic,2015.0,TotalUS
40.0,2015-03-22,1.49,682640.03,237139.46,320353.82,5290.59,119856.16,83554.82,36301.34,0.0,organic,2015.0,TotalUS
41.0,2015-03-15,1.5,644584.67,235569.01,258475.58,5308.79,145231.29,109325.32,35905.97,0.0,organic,2015.0,TotalUS
42.0,2015-03-08,1.49,783913.05,253078.17,327972.28,5658.7,197203.9,169302.64,27901.26,0.0,organic,2015.0,TotalUS
43.0,2015-03-01,1.4,814484.79,361996.84,275458.57,5556.02,171473.36,148488.14,22985.22,0.0,organic,2015.0,TotalUS
44.0,2015-02-22,1.51,673446.69,272594.88,230342.87,4883.55,165625.39,133314.63,32310.76,0.0,organic,2015.0,TotalUS
45.0,2015-02-15,1.58,616177.0,207650.64,228653.33,4950.01,174923.02,140602.0,34321.02,0.0,organic,2015.0,TotalUS
46.0,2015-02-08,1.48,730874.31,215657.99,273897.84,5316.55,236001.93,179887.47,56114.46,0.0,organic,2015.0,TotalUS
47.0,2015-02-01,1.36,740896.97,302561.47,259286.44,5852.28,173196.78,129953.15,43243.63,0.0,organic,2015.0,TotalUS
48.0,2015-01-25,1.53,556368.86,207494.87,212312.02,4753.87,131808.1,95964.83,35843.27,0.0,organic,2015.0,TotalUS
49.0,2015-01-18,1.42,713120.0,254319.58,311811.01,4020.85,142968.56,101850.23,41118.33,0.0,organic,2015.0,TotalUS
50.0,2015-01-11,1.42,669528.88,270966.74,260971.6,3830.42,133760.12,106844.49,26915.63,0.0,organic,2015.0,TotalUS
51.0,2015-01-04,1.46,612910.15,233286.13,216611.2,4370.99,158641.83,115068.71,43573.12,0.0,organic,2015.0,TotalUS
0.0,2015-12-27,1.46,142710.36,29880.32,48416.71,38.63,64374.7,17464.54,46910.16,0.0,organic,2015.0,West
1.0,2015-12-20,1.45,144120.63,30114.67,45111.21,38.63,68856.12,12937.47,55918.65,0.0,organic,2015.0,West
2.0,2015-12-13,1.16,228520.16,29083.18,68810.09,67.91,130558.98,28892.2,101666.78,0.0,organic,2015.0,West
3.0,2015-12-06,1.39,139927.17,22320.01,49596.02,61.25,67949.89,3623.32,64326.57,0.0,organic,2015.0,West
4.0,2015-11-29,1.26,174210.66,22168.11,57717.17,102.49,94222.89,1722.92,92499.97,0.0,organic,2015.0,West
5.0,2015-11-22,1.29,223979.09,28451.14,77160.23,123.89,118243.83,2251.17,115992.66,0.0,organic,2015.0,West
6.0,2015-11-15,1.61,124812.43,36788.36,44774.06,71.92,43178.09,5680.18,37497.91,0.0,organic,2015.0,West
7.0,2015-11-08,1.36,201480.84,89839.79,65551.05,149.12,45940.88,5014.8,40926.08,0.0,organic,2015.0,West
8.0,2015-11-01,1.23,242525.92,37553.46,78353.97,535.26,126083.23,25674.73,100408.5,0.0,organic,2015.0,West
9.0,2015-10-25,1.59,140994.25,27321.04,49103.5,121.41,64448.3,5154.29,59294.01,0.0,organic,2015.0,West
10.0,2015-10-18,1.69,139473.83,34482.28,51718.64,65.51,53207.4,5834.58,47372.82,0.0,organic,2015.0,West
11.0,2015-10-11,1.66,143146.85,27827.61,57061.73,56.28,58201.23,2437.78,55763.45,0.0,organic,2015.0,West
12.0,2015-10-04,1.61,176416.14,27947.64,79505.2,59.03,68904.27,2908.21,65996.06,0.0,organic,2015.0,West
13.0,2015-09-27,1.65,143436.75,35384.41,51664.23,55.05,56333.06,2226.01,54107.05,0.0,organic,2015.0,West
14.0,2015-09-20,1.73,119727.18,34304.09,41159.81,32.24,44231.04,1313.87,42917.17,0.0,organic,2015.0,West
15.0,2015-09-13,1.83,135524.9,39528.09,48060.97,51.1,47884.74,4197.01,43687.73,0.0,organic,2015.0,West
16.0,2015-09-06,1.83,147088.73,42937.96,53808.76,33.63,50308.38,3184.13,47124.25,0.0,organic,2015.0,West
17.0,2015-08-30,1.54,220337.3,50269.47,112276.32,45.76,57745.75,5954.54,51791.21,0.0,organic,2015.0,West
18.0,2015-08-23,1.75,182568.08,62741.72,68168.99,86.19,51571.18,8054.58,43516.6,0.0,organic,2015.0,West
19.0,2015-08-16,1.67,214374.59,58956.38,90741.76,17.51,64658.94,6931.2,57727.74,0.0,organic,2015.0,West
20.0,2015-08-09,1.77,170475.9,66285.78,54803.47,51.19,49335.46,7937.11,41398.35,0.0,organic,2015.0,West
21.0,2015-08-02,1.81,160585.07,67553.3,54445.94,90.26,38495.57,3645.87,34849.7,0.0,organic,2015.0,West
22.0,2015-07-26,1.86,159233.08,60875.67,63812.49,130.63,34414.29,2726.04,31688.25,0.0,organic,2015.0,West
23.0,2015-07-19,1.56,227872.88,61194.97,120177.62,129.25,46371.04,3357.62,43013.42,0.0,organic,2015.0,West
24.0,2015-07-12,1.81,161657.89,64133.84,62394.38,82.03,35047.64,6307.0,28740.64,0.0,organic,2015.0,West
25.0,2015-07-05,1.71,195265.06,77241.35,71889.5,310.31,45823.9,8289.44,37534.46,0.0,organic,2015.0,West
26.0,2015-06-28,1.59,228925.49,72925.55,121231.87,210.81,34557.26,4069.12,30488.14,0.0,organic,2015.0,West
27.0,2015-06-21,1.57,214929.13,79625.61,96596.31,135.42,38571.79,5631.69,32940.1,0.0,organic,2015.0,West
28.0,2015-06-14,1.71,194492.22,79176.9,72391.43,282.49,42641.4,9416.59,33224.81,0.0,organic,2015.0,West
29.0,2015-06-07,1.74,192122.01,81830.79,74180.44,122.03,35988.75,7351.98,28636.77,0.0,organic,2015.0,West
30.0,2015-05-31,1.53,251074.96,84137.69,124169.28,115.97,42652.02,8789.9,33862.12,0.0,organic,2015.0,West
31.0,2015-05-24,1.6,203951.84,90538.0,69103.55,86.82,44223.47,7078.29,37145.18,0.0,organic,2015.0,West
32.0,2015-05-17,1.49,229340.78,106530.27,76060.75,59.03,46690.73,12622.36,34068.37,0.0,organic,2015.0,West
33.0,2015-05-10,1.47,233387.28,103400.77,77718.2,126.96,52141.35,10767.06,41374.29,0.0,organic,2015.0,West
34.0,2015-05-03,1.24,378778.68,208996.22,121444.88,242.71,48094.87,10896.11,37198.76,0.0,organic,2015.0,West
35.0,2015-04-26,1.27,389892.07,183001.34,163634.35,524.42,42731.96,9833.16,32898.8,0.0,organic,2015.0,West
36.0,2015-04-19,1.58,191660.54,81644.37,75401.95,172.53,34441.69,5925.32,28516.37,0.0,organic,2015.0,West
37.0,2015-04-12,1.5,262870.62,65226.89,148667.1,99.65,48876.98,6464.0,42412.98,0.0,organic,2015.0,West
38.0,2015-04-05,1.69,194132.3,69519.19,82145.27,78.72,42389.12,8993.07,33396.05,0.0,organic,2015.0,West
39.0,2015-03-29,1.54,263845.02,71334.94,151939.31,36.04,40534.73,6885.37,33649.36,0.0,organic,2015.0,West
40.0,2015-03-22,1.43,271984.49,94041.38,143154.95,66.85,34721.31,3743.72,30977.59,0.0,organic,2015.0,West
41.0,2015-03-15,1.41,236130.36,100362.24,106186.35,69.48,29512.29,7666.67,21845.62,0.0,organic,2015.0,West
42.0,2015-03-08,1.37,330353.76,119664.32,178258.33,176.53,32254.58,14940.27,17314.31,0.0,organic,2015.0,West
43.0,2015-03-01,1.4,218957.86,110458.55,81474.98,311.88,26712.45,12552.61,14159.84,0.0,organic,2015.0,West
44.0,2015-02-22,1.48,188334.19,87488.99,70229.26,168.9,30447.04,6976.12,23470.92,0.0,organic,2015.0,West
45.0,2015-02-15,1.58,166334.97,60976.33,72229.53,104.93,33024.18,7284.44,25739.74,0.0,organic,2015.0,West
46.0,2015-02-08,1.4,246616.27,64858.54,116792.77,65.38,64899.58,17633.33,47266.25,0.0,organic,2015.0,West
47.0,2015-02-01,1.34,216484.22,89599.59,82183.07,184.99,44516.57,11083.16,33433.41,0.0,organic,2015.0,West
48.0,2015-01-25,1.52,166494.38,61454.35,68624.86,749.3,35665.87,9756.03,25909.84,0.0,organic,2015.0,West
49.0,2015-01-18,1.33,251749.94,64328.76,147608.3,69.05,39743.83,7442.17,32301.66,0.0,organic,2015.0,West
50.0,2015-01-11,1.39,223156.55,80139.16,111395.01,63.88,31558.5,9296.76,22261.74,0.0,organic,2015.0,West
51.0,2015-01-04,1.4,187548.3,70313.71,72942.11,24.3,44268.18,10023.72,34244.46,0.0,organic,2015.0,West
0.0,2015-12-27,1.81,7155.63,1478.79,2629.64,14.1,3033.1,2855.55,177.55,0.0,organic,2015.0,WestTexNewMexico
1.0,2015-12-20,1.92,6255.19,1512.45,2407.32,11.78,2323.64,2213.72,109.92,0.0,organic,2015.0,WestTexNewMexico
2.0,2015-12-13,1.8,7836.65,2194.49,2981.01,25.97,2635.18,2598.45,36.73,0.0,organic,2015.0,WestTexNewMexico
3.0,2015-11-29,2.08,4638.1,1395.02,2238.04,61.71,943.33,943.33,0.0,0.0,organic,2015.0,WestTexNewMexico
4.0,2015-11-22,1.97,6249.43,1733.4,2873.92,30.95,1611.16,1590.0,21.16,0.0,organic,2015.0,WestTexNewMexico
5.0,2015-11-15,1.92,8175.94,1925.21,3271.43,16.72,2962.58,2946.66,15.92,0.0,organic,2015.0,WestTexNewMexico
6.0,2015-11-08,1.98,7603.07,2198.14,3139.24,26.37,2239.32,2223.34,15.98,0.0,organic,2015.0,WestTexNewMexico
7.0,2015-11-01,1.92,7296.25,1652.42,3123.83,0.0,2520.0,2520.0,0.0,0.0,organic,2015.0,WestTexNewMexico
8.0,2015-10-25,2.0,6447.44,1235.04,2895.73,0.0,2316.67,2316.67,0.0,0.0,organic,2015.0,WestTexNewMexico
9.0,2015-10-18,2.02,7664.36,1523.54,3491.3,0.0,2649.52,2606.66,42.86,0.0,organic,2015.0,WestTexNewMexico
10.0,2015-10-11,2.05,7346.43,1544.38,3601.95,0.0,2200.1,2173.33,26.77,0.0,organic,2015.0,WestTexNewMexico
11.0,2015-10-04,2.01,8059.96,1690.85,3621.73,0.0,2747.38,2723.34,24.04,0.0,organic,2015.0,WestTexNewMexico
12.0,2015-09-27,1.76,8150.95,1500.18,5237.43,0.0,1413.34,1406.67,6.67,0.0,organic,2015.0,WestTexNewMexico
13.0,2015-09-20,2.19,5023.44,896.41,2911.75,0.0,1215.28,1190.0,25.28,0.0,organic,2015.0,WestTexNewMexico
14.0,2015-09-13,1.99,6608.39,1309.78,3114.34,0.0,2184.27,1763.34,420.93,0.0,organic,2015.0,WestTexNewMexico
15.0,2015-09-06,1.78,10554.69,3494.93,3556.76,0.0,3503.0,2866.67,636.33,0.0,organic,2015.0,WestTexNewMexico
16.0,2015-08-30,1.69,11459.06,4328.13,3911.96,0.0,3218.97,2383.33,835.64,0.0,organic,2015.0,WestTexNewMexico
17.0,2015-08-23,1.61,11341.36,5070.74,3018.12,0.0,3252.5,2216.67,1035.83,0.0,organic,2015.0,WestTexNewMexico
18.0,2015-08-16,1.66,11538.97,3284.92,5434.82,0.0,2819.23,2726.66,92.57,0.0,organic,2015.0,WestTexNewMexico
19.0,2015-08-09,1.86,10167.7,3994.02,3545.8,0.0,2627.88,2516.67,111.21,0.0,organic,2015.0,WestTexNewMexico
20.0,2015-08-02,1.9,8369.4,4238.86,3463.41,0.0,667.13,596.67,70.46,0.0,organic,2015.0,WestTexNewMexico
21.0,2015-07-26,1.84,7977.11,2951.21,3851.35,0.0,1174.55,960.0,214.55,0.0,organic,2015.0,WestTexNewMexico
22.0,2015-07-19,1.74,6864.82,2502.95,3493.83,0.0,868.04,266.67,601.37,0.0,organic,2015.0,WestTexNewMexico
23.0,2015-07-12,1.96,6689.54,2449.63,3542.77,0.0,697.14,553.33,143.81,0.0,organic,2015.0,WestTexNewMexico
24.0,2015-07-05,1.58,13816.71,6430.36,4300.0,0.0,3086.35,2744.5,341.85,0.0,organic,2015.0,WestTexNewMexico
25.0,2015-06-28,1.58,11456.41,5443.3,3745.9,0.0,2267.21,1460.2,807.01,0.0,organic,2015.0,WestTexNewMexico
26.0,2015-06-21,1.66,11100.27,5294.94,4443.29,0.0,1362.04,1035.3,326.74,0.0,organic,2015.0,WestTexNewMexico
27.0,2015-06-14,1.55,13506.32,4106.03,5782.57,0.0,3617.72,2706.67,911.05,0.0,organic,2015.0,WestTexNewMexico
28.0,2015-06-07,1.48,13363.66,5337.04,4286.32,0.0,3740.3,2190.2,1550.1,0.0,organic,2015.0,WestTexNewMexico
29.0,2015-05-31,1.39,13968.18,5389.41,5289.93,0.0,3288.84,1948.63,1340.21,0.0,organic,2015.0,WestTexNewMexico
30.0,2015-05-24,1.38,14314.2,6545.88,4514.13,0.0,3254.19,1826.67,1427.52,0.0,organic,2015.0,WestTexNewMexico
31.0,2015-05-17,1.42,16514.55,7604.41,5425.94,0.0,3484.2,1936.67,1547.53,0.0,organic,2015.0,WestTexNewMexico
32.0,2015-05-10,1.43,13607.51,5881.71,4326.02,6.9,3392.88,1853.33,1539.55,0.0,organic,2015.0,WestTexNewMexico
33.0,2015-05-03,1.51,12166.64,4523.43,4781.85,0.0,2861.36,1523.33,1338.03,0.0,organic,2015.0,WestTexNewMexico
34.0,2015-04-26,1.92,19634.24,3284.15,12724.89,4.6,3620.6,2616.67,1003.93,0.0,organic,2015.0,WestTexNewMexico
35.0,2015-04-19,1.6,11075.85,3654.28,4477.34,0.0,2944.23,1770.0,1174.23,0.0,organic,2015.0,WestTexNewMexico
36.0,2015-04-12,1.66,8335.28,2470.16,3359.63,0.0,2505.49,1860.22,645.27,0.0,organic,2015.0,WestTexNewMexico
37.0,2015-04-05,1.8,9073.21,2827.97,3353.79,0.0,2891.45,2619.58,271.87,0.0,organic,2015.0,WestTexNewMexico
38.0,2015-03-29,1.77,7485.54,2193.27,3230.94,0.0,2061.33,2061.33,0.0,0.0,organic,2015.0,WestTexNewMexico
39.0,2015-03-22,1.84,7771.97,2209.54,3525.73,0.0,2036.7,2036.7,0.0,0.0,organic,2015.0,WestTexNewMexico
40.0,2015-03-15,1.82,6046.98,1732.58,2997.73,0.0,1316.67,1316.67,0.0,0.0,organic,2015.0,WestTexNewMexico
41.0,2015-03-08,1.59,10407.27,2757.69,2923.89,0.0,4725.69,4715.39,10.3,0.0,organic,2015.0,WestTexNewMexico
42.0,2015-03-01,1.64,8743.37,2206.18,2725.29,0.0,3811.9,3811.9,0.0,0.0,organic,2015.0,WestTexNewMexico
43.0,2015-02-22,1.71,8720.44,2209.31,3488.67,0.0,3022.46,3017.22,5.24,0.0,organic,2015.0,WestTexNewMexico
44.0,2015-02-15,1.7,7309.84,2095.43,2610.02,0.0,2604.39,2604.39,0.0,0.0,organic,2015.0,WestTexNewMexico
45.0,2015-02-08,1.66,9271.68,2240.97,2867.38,0.0,4163.33,4163.33,0.0,0.0,organic,2015.0,WestTexNewMexico
46.0,2015-02-01,1.77,7210.19,1634.42,3012.44,0.0,2563.33,2563.33,0.0,0.0,organic,2015.0,WestTexNewMexico
47.0,2015-01-25,1.63,7324.06,1934.46,3032.72,0.0,2356.88,2320.0,36.88,0.0,organic,2015.0,WestTexNewMexico
48.0,2015-01-18,1.71,5508.2,1793.64,2078.72,0.0,1635.84,1620.0,15.84,0.0,organic,2015.0,WestTexNewMexico
49.0,2015-01-11,1.69,6861.73,1822.28,2377.54,0.0,2661.91,2656.66,5.25,0.0,organic,2015.0,WestTexNewMexico
50.0,2015-01-04,1.64,6182.81,1561.3,2958.17,0.0,1663.34,1663.34,0.0,0.0,organic,2015.0,WestTexNewMexico
0.0,2016-12-25,1.93,1714.92,77.5,250.13,0.0,1387.29,1387.29,0.0,0.0,organic,2016.0,Albany
1.0,2016-12-18,1.86,1472.84,111.34,198.07,0.0,1163.43,1163.43,0.0,0.0,organic,2016.0,Albany
2.0,2016-12-11,1.9,1886.63,42.26,156.72,0.0,1687.65,1687.65,0.0,0.0,organic,2016.0,Albany
3.0,2016-12-04,1.97,1364.73,100.01,99.17,0.0,1165.55,1165.55,0.0,0.0,organic,2016.0,Albany
4.0,2016-11-27,1.97,1646.78,50.76,177.08,0.0,1418.94,1418.94,0.0,0.0,organic,2016.0,Albany
5.0,2016-11-20,1.93,1862.7,122.63,197.39,0.0,1542.68,1542.68,0.0,0.0,organic,2016.0,Albany
6.0,2016-11-13,2.0,2084.37,75.8,191.07,0.0,1817.5,1817.5,0.0,0.0,organic,2016.0,Albany
7.0,2016-11-06,1.93,2674.0,60.08,194.11,0.0,2419.81,2419.81,0.0,0.0,organic,2016.0,Albany
8.0,2016-10-30,1.96,1326.8,57.66,93.41,0.0,1175.73,1175.73,0.0,0.0,organic,2016.0,Albany
9.0,2016-10-23,1.86,1913.99,37.83,80.72,0.0,1795.44,1795.44,0.0,0.0,organic,2016.0,Albany
10.0,2016-10-16,1.75,1939.89,71.5,111.86,0.0,1756.53,1756.53,0.0,0.0,organic,2016.0,Albany
11.0,2016-10-09,1.75,2179.44,77.27,155.69,0.0,1946.48,1946.48,0.0,0.0,organic,2016.0,Albany
12.0,2016-10-02,1.73,2492.82,51.93,139.63,0.0,2301.26,2301.26,0.0,0.0,organic,2016.0,Albany
13.0,2016-09-25,1.68,2019.71,33.22,190.77,0.0,1795.72,1795.72,0.0,0.0,organic,2016.0,Albany
14.0,2016-09-18,1.69,2137.53,47.35,194.65,0.0,1895.53,1895.53,0.0,0.0,organic,2016.0,Albany
15.0,2016-09-11,1.68,3501.41,128.94,227.69,0.0,3144.78,3144.78,0.0,0.0,organic,2016.0,Albany
16.0,2016-09-04,1.73,2194.77,52.26,181.76,0.0,1960.75,1960.75,0.0,0.0,organic,2016.0,Albany
17.0,2016-08-28,1.66,1922.46,17.35,200.92,0.0,1704.19,1704.19,0.0,0.0,organic,2016.0,Albany
18.0,2016-08-21,1.67,1926.01,19.93,233.25,0.0,1672.83,1672.83,0.0,0.0,organic,2016.0,Albany
19.0,2016-08-14,1.72,1609.03,29.39,252.78,0.0,1326.86,1326.86,0.0,0.0,organic,2016.0,Albany
20.0,2016-08-07,1.67,1545.79,54.24,206.36,0.0,1285.19,1285.19,0.0,0.0,organic,2016.0,Albany
21.0,2016-07-31,1.43,1553.42,29.56,204.54,0.0,1319.32,1319.32,0.0,0.0,organic,2016.0,Albany
22.0,2016-07-24,1.42,1811.44,23.66,175.08,0.0,1612.7,1612.7,0.0,0.0,organic,2016.0,Albany
23.0,2016-07-17,1.57,2399.74,16.56,201.12,0.0,2182.06,2182.06,0.0,0.0,organic,2016.0,Albany
24.0,2016-07-10,1.58,2173.2,31.76,113.57,0.0,2027.87,2027.87,0.0,0.0,organic,2016.0,Albany
25.0,2016-07-03,1.43,3529.44,11.65,261.39,0.0,3256.4,3256.4,0.0,0.0,organic,2016.0,Albany
26.0,2016-06-26,1.53,1922.75,0.0,162.87,0.0,1759.88,1759.88,0.0,0.0,organic,2016.0,Albany
27.0,2016-06-19,1.45,974.27,10.6,149.57,0.0,814.1,814.1,0.0,0.0,organic,2016.0,Albany
28.0,2016-06-12,1.43,887.29,4.66,150.28,0.0,732.35,732.35,0.0,0.0,organic,2016.0,Albany
29.0,2016-06-05,1.47,1007.03,2.33,203.69,0.0,801.01,801.01,0.0,0.0,organic,2016.0,Albany
30.0,2016-05-29,1.49,1117.44,5.82,218.73,0.0,892.89,892.89,0.0,0.0,organic,2016.0,Albany
31.0,2016-05-22,1.55,1193.06,26.72,346.19,0.0,820.15,820.15,0.0,0.0,organic,2016.0,Albany
32.0,2016-05-15,1.59,1259.86,17.4,367.82,0.0,874.64,874.64,0.0,0.0,organic,2016.0,Albany
33.0,2016-05-08,1.83,2103.64,0.0,536.2,0.0,1567.44,1567.44,0.0,0.0,organic,2016.0,Albany
34.0,2016-05-01,1.78,1604.0,5.86,240.42,0.0,1357.72,1357.72,0.0,0.0,organic,2016.0,Albany
35.0,2016-04-24,1.77,2328.82,19.94,430.39,0.0,1878.49,1878.49,0.0,0.0,organic,2016.0,Albany
36.0,2016-04-17,1.82,2058.73,0.0,374.18,0.0,1684.55,1684.55,0.0,0.0,organic,2016.0,Albany
37.0,2016-04-10,1.62,2161.66,7.04,161.85,0.0,1992.77,1992.77,0.0,0.0,organic,2016.0,Albany
38.0,2016-04-03,1.56,1903.46,36.34,193.4,0.0,1673.72,1673.72,0.0,0.0,organic,2016.0,Albany
39.0,2016-03-27,1.65,1705.39,14.07,98.52,0.0,1592.8,1592.8,0.0,0.0,organic,2016.0,Albany
40.0,2016-03-20,1.76,1733.01,14.09,258.37,0.0,1460.55,1460.55,0.0,0.0,organic,2016.0,Albany
41.0,2016-03-13,1.79,1822.67,25.87,303.42,0.0,1493.38,1493.38,0.0,0.0,organic,2016.0,Albany
42.0,2016-03-06,1.92,1704.24,65.94,401.53,0.0,1236.77,1236.77,0.0,0.0,organic,2016.0,Albany
43.0,2016-02-28,1.79,1485.73,9.43,143.74,0.0,1332.56,1327.32,5.24,0.0,organic,2016.0,Albany
44.0,2016-02-21,1.79,1282.87,23.61,213.64,0.0,1045.62,1045.62,0.0,0.0,organic,2016.0,Albany
45.0,2016-02-14,1.81,1247.8,50.84,263.65,0.0,933.31,933.31,0.0,0.0,organic,2016.0,Albany
46.0,2016-02-07,1.81,1252.86,33.15,254.56,0.0,965.15,962.52,2.63,0.0,organic,2016.0,Albany
47.0,2016-01-31,1.79,1305.94,34.38,186.13,0.0,1085.43,1085.43,0.0,0.0,organic,2016.0,Albany
48.0,2016-01-24,1.83,1506.87,23.39,294.7,0.0,1188.78,1180.98,7.8,0.0,organic,2016.0,Albany
49.0,2016-01-17,1.67,1496.73,66.63,430.17,0.0,999.93,992.14,7.79,0.0,organic,2016.0,Albany
50.0,2016-01-10,1.83,1676.05,35.03,329.33,0.0,1311.69,1311.69,0.0,0.0,organic,2016.0,Albany
51.0,2016-01-03,1.75,1145.5,7.0,187.9,0.0,950.6,950.6,0.0,0.0,organic,2016.0,Albany
0.0,25-12-2016,1.76,5456.42,895.62,2981.24,0.0,1579.56,0.0,1579.56,0.0,organic,2016.0,Atlanta
1.0,18-12-2016,1.19,9420.9,824.62,2790.3,0.0,5805.98,5.58,5800.4,0.0,organic,2016.0,Atlanta
2.0,11-12-2016,1.06,13253.78,916.64,2803.26,0.0,9533.88,78.11,9455.77,0.0,organic,2016.0,Atlanta
3.0,04-12-2016,1.22,9990.29,738.64,2945.08,0.0,6306.57,20.0,6286.57,0.0,organic,2016.0,Atlanta
4.0,27-11-2016,1.41,7754.46,705.54,2515.5,0.0,4533.42,510.0,4023.42,0.0,organic,2016.0,Atlanta
5.0,20-11-2016,1.56,9756.02,917.83,3156.22,0.0,5681.97,1769.48,3912.49,0.0,organic,2016.0,Atlanta
6.0,13-11-2016,1.63,11118.24,924.89,3867.3,0.0,6326.05,2042.81,4283.24,0.0,organic,2016.0,Atlanta
7.0,06-11-2016,1.64,12410.85,1268.31,5723.98,0.0,5418.56,196.67,5221.89,0.0,organic,2016.0,Atlanta
8.0,30-10-2016,2.25,7568.41,1126.99,5373.69,0.0,1067.73,0.0,1067.73,0.0,organic,2016.0,Atlanta
9.0,23-10-2016,1.25,16790.96,979.33,5629.25,0.0,10182.38,11.25,10171.13,0.0,organic,2016.0,Atlanta
10.0,16-10-2016,1.15,17664.37,1142.04,4640.4,0.0,11881.93,47.88,11834.05,0.0,organic,2016.0,Atlanta
11.0,09-10-2016,1.07,19264.55,1672.78,4499.81,0.0,13091.96,65.12,13026.84,0.0,organic,2016.0,Atlanta
12.0,02-10-2016,2.29,7057.34,1714.94,4946.21,0.0,396.19,22.67,373.52,0.0,organic,2016.0,Atlanta
13.0,25-09-2016,2.02,7914.63,1400.26,4568.2,0.0,1946.17,83.67,1862.5,0.0,organic,2016.0,Atlanta
14.0,18-09-2016,1.91,8231.32,1392.93,4819.24,0.0,2019.15,112.67,1906.48,0.0,organic,2016.0,Atlanta
15.0,11-09-2016,1.43,13016.7,1355.94,4532.39,0.0,7128.37,1772.47,5355.9,0.0,organic,2016.0,Atlanta
16.0,04-09-2016,1.38,15106.95,1585.58,5389.1,0.0,8132.27,2064.77,6067.5,0.0,organic,2016.0,Atlanta
17.0,28-08-2016,1.14,18482.13,1480.15,4894.19,0.0,12107.79,1774.14,10333.65,0.0,organic,2016.0,Atlanta
18.0,21-08-2016,1.62,12432.9,2212.91,4513.56,0.0,5706.43,2478.87,3227.56,0.0,organic,2016.0,Atlanta
19.0,14-08-2016,1.58,13049.21,2514.22,4567.03,0.0,5967.96,1854.73,4113.23,0.0,organic,2016.0,Atlanta
20.0,07-08-2016,1.06,24308.08,2265.89,5919.17,0.0,16123.02,1331.81,14791.21,0.0,organic,2016.0,Atlanta
21.0,31-07-2016,1.62,14463.16,2799.3,5878.73,0.0,5785.13,1371.57,4413.56,0.0,organic,2016.0,Atlanta
22.0,24-07-2016,1.91,11619.75,2682.63,6193.26,0.0,2743.86,1668.45,1075.41,0.0,organic,2016.0,Atlanta
23.0,17-07-2016,1.21,16805.05,2094.03,4551.64,0.0,10159.38,1996.32,8163.06,0.0,organic,2016.0,Atlanta
24.0,10-07-2016,1.13,17311.07,2275.95,6735.0,0.0,8300.12,1524.08,6776.04,0.0,organic,2016.0,Atlanta
25.0,03-07-2016,0.85,20324.1,2065.19,6670.1,0.0,11588.81,1465.71,10123.1,0.0,organic,2016.0,Atlanta
26.0,26-06-2016,0.92,16159.03,2096.1,5307.76,0.0,8755.17,1075.61,7679.56,0.0,organic,2016.0,Atlanta
27.0,19-06-2016,0.81,16577.89,1602.07,5021.97,0.0,9953.85,588.89,9364.96,0.0,organic,2016.0,Atlanta
28.0,12-06-2016,0.97,16462.75,2079.57,5830.96,0.0,8552.22,894.77,7657.45,0.0,organic,2016.0,Atlanta
29.0,05-06-2016,1.04,12826.69,1891.62,4901.23,0.0,6033.84,950.42,5083.42,0.0,organic,2016.0,Atlanta
30.0,29-05-2016,1.35,8848.72,1866.5,4018.57,0.0,2963.65,883.61,2080.04,0.0,organic,2016.0,Atlanta
31.0,22-05-2016,1.27,11405.47,2303.59,3734.43,0.0,5367.45,1262.52,4104.93,0.0,organic,2016.0,Atlanta
32.0,15-05-2016,1.29,10861.36,1970.2,3792.08,0.0,5099.08,1442.03,3657.05,0.0,organic,2016.0,Atlanta
33.0,08-05-2016,1.42,9663.49,2105.61,3559.51,0.0,3998.37,1348.54,2649.83,0.0,organic,2016.0,Atlanta
34.0,01-05-2016,1.25,11049.83,2003.78,4136.67,0.0,4909.38,897.94,4011.44,0.0,organic,2016.0,Atlanta
35.0,24-04-2016,1.38,9858.95,2236.6,4002.17,0.0,3620.18,1418.66,2201.52,0.0,organic,2016.0,Atlanta
36.0,17-04-2016,1.36,8352.12,2435.07,3185.3,0.0,2731.75,891.93,1839.82,0.0,organic,2016.0,Atlanta
37.0,10-04-2016,1.5,7130.98,2789.35,3538.67,0.0,802.96,714.87,88.09,0.0,organic,2016.0,Atlanta
38.0,03-04-2016,1.51,9283.54,3529.36,3854.68,0.0,1899.5,993.33,906.17,0.0,organic,2016.0,Atlanta
39.0,27-03-2016,1.48,8926.81,2454.14,3700.8,0.0,2771.87,820.0,1951.87,0.0,organic,2016.0,Atlanta
40.0,20-03-2016,1.44,7435.68,2263.17,2989.88,0.0,2182.63,613.33,1569.3,0.0,organic,2016.0,Atlanta
41.0,13-03-2016,1.52,6967.87,2392.51,3420.52,0.0,1154.84,562.71,592.13,0.0,organic,2016.0,Atlanta
42.0,06-03-2016,1.66,6619.18,2601.59,3440.3,0.0,577.29,246.67,330.62,0.0,organic,2016.0,Atlanta
